,Accuracy(Log Reg),Train-Time(Log Reg),Accuracy(Decision Tree),Train-Time(Decision Tree),Accuracy(Random Forest),Train-Time(Random Forest),Accuracy(Naive Bayes),Train-Time(Naive Bayes),Accuracy(SVM),Train-Time(SVM)
38,0.965034965034965,0.0629734992980957,0.958041958041958,0.015630722045898438,0.972027972027972,0.19273638725280762,0.951048951048951,0.007999658584594727,0.965034965034965,1.445767879486084
39,0.965034965034965,0.06298327445983887,0.9370629370629371,0.015628337860107422,0.993006993006993,0.1728496551513672,0.951048951048951,0.0043485164642333984,0.965034965034965,1.4531171321868896
40,0.965034965034965,0.06252145767211914,0.958041958041958,0.01563096046447754,0.986013986013986,0.24098968505859375,0.951048951048951,0.0,0.965034965034965,1.4273674488067627
41,0.965034965034965,0.06292533874511719,0.9440559440559441,0.015630722045898438,0.993006993006993,0.22576117515563965,0.951048951048951,0.0,0.965034965034965,1.474822759628296
42,0.965034965034965,0.06292438507080078,0.9440559440559441,0.015635013580322266,0.993006993006993,0.21671533584594727,0.951048951048951,0.0,0.965034965034965,1.4184463024139404
43,0.965034965034965,0.07862496376037598,0.951048951048951,0.01562666893005371,0.986013986013986,0.20102334022521973,0.951048951048951,0.008003711700439453,0.965034965034965,1.475797176361084
44,0.965034965034965,0.04688858985900879,0.9370629370629371,0.0,0.986013986013986,0.18834590911865234,0.951048951048951,0.0,0.965034965034965,1.4532711505889893
45,0.965034965034965,0.07863306999206543,0.9440559440559441,0.015631914138793945,0.986013986013986,0.17284822463989258,0.951048951048951,0.0,0.965034965034965,1.3502542972564697
46,0.965034965034965,0.07860112190246582,0.9370629370629371,0.01562786102294922,0.986013986013986,0.24103116989135742,0.951048951048951,0.0,0.965034965034965,1.333301305770874
47,0.965034965034965,0.07854866981506348,0.9370629370629371,0.01562809944152832,0.9790209790209791,0.2389070987701416,0.951048951048951,0.0,0.965034965034965,1.4446640014648438
48,0.965034965034965,0.0468902587890625,0.958041958041958,0.011031389236450195,0.993006993006993,0.17744064331054688,0.951048951048951,0.0,0.965034965034965,1.496934175491333
49,0.965034965034965,0.04728102684020996,0.958041958041958,0.01562952995300293,0.986013986013986,0.24028611183166504,0.951048951048951,0.0,0.965034965034965,1.444826364517212
50,0.965034965034965,0.03125810623168945,0.9300699300699301,0.015630245208740234,0.9790209790209791,0.2540855407714844,0.951048951048951,0.0,0.965034965034965,1.3967010974884033
51,0.965034965034965,0.04739832878112793,0.9370629370629371,0.015512228012084961,0.986013986013986,0.23242425918579102,0.951048951048951,0.0,0.965034965034965,1.4840755462646484
52,0.965034965034965,0.07854080200195312,0.9440559440559441,0.01563549041748047,0.993006993006993,0.17272496223449707,0.951048951048951,0.0,0.965034965034965,1.3662521839141846
53,0.965034965034965,0.04735088348388672,0.951048951048951,0.0,0.9790209790209791,0.17282724380493164,0.951048951048951,0.0,0.965034965034965,1.3957135677337646
54,0.965034965034965,0.07815432548522949,0.9440559440559441,0.015631675720214844,0.986013986013986,0.1505894660949707,0.951048951048951,0.0,0.965034965034965,1.3684663772583008
55,0.965034965034965,0.06951117515563965,0.9370629370629371,0.009013891220092773,0.986013986013986,0.19147562980651855,0.951048951048951,0.0,0.965034965034965,1.3860459327697754
56,0.965034965034965,0.059406280517578125,0.951048951048951,0.015628337860107422,0.986013986013986,0.3044130802154541,0.951048951048951,0.0,0.965034965034965,1.333146572113037
57,0.965034965034965,0.03125953674316406,0.958041958041958,0.015632152557373047,0.993006993006993,0.19385862350463867,0.951048951048951,0.0,0.965034965034965,1.3709957599639893
58,0.965034965034965,0.04688715934753418,0.9440559440559441,0.0,0.986013986013986,0.15709948539733887,0.951048951048951,0.0,0.965034965034965,1.4756782054901123
59,0.965034965034965,0.046871185302734375,0.951048951048951,0.0,0.986013986013986,0.17272186279296875,0.951048951048951,0.0,0.965034965034965,1.4696083068847656
60,0.965034965034965,0.04688906669616699,0.9370629370629371,0.0,0.972027972027972,0.15709733963012695,0.951048951048951,0.0,0.965034965034965,1.3814070224761963
61,0.965034965034965,0.07859230041503906,0.9440559440559441,0.015662670135498047,1.0,0.1719191074371338,0.951048951048951,0.0,0.965034965034965,1.3451056480407715
62,0.965034965034965,0.03124260902404785,0.958041958041958,0.015630483627319336,0.993006993006993,0.25706958770751953,0.951048951048951,0.0,0.965034965034965,1.3976695537567139
63,0.965034965034965,0.06275177001953125,0.951048951048951,0.015660524368286133,0.986013986013986,0.17340373992919922,0.951048951048951,0.0,0.965034965034965,1.331385850906372
64,0.965034965034965,0.07862091064453125,0.9370629370629371,0.01563239097595215,0.993006993006993,0.20052313804626465,0.951048951048951,0.0,0.965034965034965,1.3439977169036865
65,0.965034965034965,0.05994367599487305,0.9370629370629371,0.01563286781311035,1.0,0.20067358016967773,0.951048951048951,0.0,0.965034965034965,1.3822872638702393
66,0.965034965034965,0.03125953674316406,0.9440559440559441,0.016019582748413086,0.993006993006993,0.17232322692871094,0.951048951048951,0.015629291534423828,0.965034965034965,1.2845406532287598
67,0.965034965034965,0.0473475456237793,0.965034965034965,0.015630722045898438,0.986013986013986,0.1729905605316162,0.951048951048951,0.0,0.965034965034965,1.458625078201294
68,0.965034965034965,0.03826618194580078,0.9370629370629371,0.009010076522827148,1.0,0.20790886878967285,0.951048951048951,0.0,0.965034965034965,1.4085102081298828
69,0.965034965034965,0.04687213897705078,0.9300699300699301,0.01602911949157715,0.993006993006993,0.2397611141204834,0.951048951048951,0.0,0.965034965034965,1.4122076034545898
70,0.965034965034965,0.03165268898010254,0.9370629370629371,0.0,1.0,0.25795698165893555,0.951048951048951,0.0,0.965034965034965,1.366187572479248
71,0.965034965034965,0.06289076805114746,0.951048951048951,0.01563549041748047,0.9790209790209791,0.24093008041381836,0.951048951048951,0.0,0.965034965034965,1.2879018783569336
72,0.965034965034965,0.07859110832214355,0.9440559440559441,0.015653610229492188,0.993006993006993,0.24837970733642578,0.951048951048951,0.0,0.965034965034965,1.4279162883758545
73,0.965034965034965,0.046889543533325195,0.9440559440559441,0.015630006790161133,0.9790209790209791,0.1728506088256836,0.951048951048951,0.0,0.965034965034965,1.3745720386505127
74,0.965034965034965,0.04800605773925781,0.951048951048951,0.008000612258911133,0.986013986013986,0.1977372169494629,0.951048951048951,0.0,0.965034965034965,1.66135573387146
75,0.965034965034965,0.06401729583740234,0.951048951048951,0.01600193977355957,0.986013986013986,0.2327747344970703,0.951048951048951,0.0,0.965034965034965,1.6378018856048584
76,0.965034965034965,0.0823049545288086,0.9440559440559441,0.0156404972076416,0.986013986013986,0.2487654685974121,0.951048951048951,0.0,0.965034965034965,1.4951400756835938
77,0.965034965034965,0.06299233436584473,0.951048951048951,0.015630006790161133,0.993006993006993,0.19251108169555664,0.951048951048951,0.0,0.965034965034965,1.3680450916290283
78,0.965034965034965,0.07815289497375488,0.951048951048951,0.0,0.986013986013986,0.17272019386291504,0.951048951048951,0.0,0.965034965034965,1.4453444480895996
79,0.965034965034965,0.03126382827758789,0.9440559440559441,0.015629291534423828,0.993006993006993,0.19388580322265625,0.951048951048951,0.008003711700439453,0.965034965034965,1.3738651275634766
80,0.965034965034965,0.06299734115600586,0.951048951048951,0.01562952995300293,0.993006993006993,0.24995136260986328,0.951048951048951,0.0,0.965034965034965,1.3962516784667969
81,0.965034965034965,0.07855033874511719,0.958041958041958,0.015628576278686523,0.986013986013986,0.27185654640197754,0.951048951048951,0.0,0.965034965034965,1.302954912185669
82,0.965034965034965,0.06296110153198242,0.958041958041958,0.015630483627319336,0.986013986013986,0.20929193496704102,0.951048951048951,0.0,0.965034965034965,1.3830711841583252
83,0.965034965034965,0.06296920776367188,0.9440559440559441,0.01566028594970703,1.0,0.2182140350341797,0.951048951048951,0.0,0.965034965034965,1.3743793964385986
84,0.965034965034965,0.06251645088195801,0.951048951048951,0.016080141067504883,0.993006993006993,0.20453619956970215,0.951048951048951,0.0,0.965034965034965,1.5243017673492432
85,0.965034965034965,0.0322871208190918,0.9440559440559441,0.0,0.9790209790209791,0.17241883277893066,0.951048951048951,0.0,0.965034965034965,1.2701990604400635
86,0.965034965034965,0.05642580986022949,0.951048951048951,0.015633106231689453,0.993006993006993,0.20931577682495117,0.951048951048951,0.0,0.965034965034965,1.471398115158081
87,0.965034965034965,0.04727339744567871,0.9440559440559441,0.0,0.993006993006993,0.2322995662689209,0.951048951048951,0.0,0.965034965034965,1.2882435321807861
88,0.965034965034965,0.06705760955810547,0.9440559440559441,0.011537790298461914,0.986013986013986,0.2652437686920166,0.951048951048951,0.0,0.965034965034965,1.3029334545135498
89,0.965034965034965,0.054910898208618164,0.951048951048951,0.015629291534423828,0.993006993006993,0.288280725479126,0.951048951048951,0.0,0.965034965034965,1.3965988159179688
90,0.965034965034965,0.0786278247833252,0.9440559440559441,0.015630006790161133,0.986013986013986,0.29109668731689453,0.951048951048951,0.0,0.965034965034965,1.3189692497253418
91,0.965034965034965,0.06298685073852539,0.958041958041958,0.015629053115844727,0.993006993006993,0.18845677375793457,0.951048951048951,0.008015871047973633,0.965034965034965,1.4380433559417725
92,0.965034965034965,0.04729199409484863,0.9440559440559441,0.015630006790161133,0.993006993006993,0.23468565940856934,0.951048951048951,0.0,0.965034965034965,1.522129774093628
93,0.965034965034965,0.04689288139343262,0.951048951048951,0.01563286781311035,0.986013986013986,0.20887184143066406,0.951048951048951,0.0,0.965034965034965,1.3850855827331543
94,0.965034965034965,0.041779279708862305,0.9440559440559441,0.005534648895263672,0.9790209790209791,0.15675616264343262,0.951048951048951,0.0,0.965034965034965,1.4734630584716797
95,0.965034965034965,0.05240011215209961,0.951048951048951,0.010509490966796875,0.993006993006993,0.20397281646728516,0.951048951048951,0.0,0.965034965034965,1.560967206954956
96,0.965034965034965,0.07803130149841309,0.951048951048951,0.0,0.986013986013986,0.22473931312561035,0.951048951048951,0.0,0.965034965034965,1.4046761989593506
97,0.965034965034965,0.03126096725463867,0.9440559440559441,0.015630483627319336,0.986013986013986,0.2000288963317871,0.951048951048951,0.0,0.965034965034965,1.4047892093658447
98,0.965034965034965,0.06290841102600098,0.9440559440559441,0.015631914138793945,0.986013986013986,0.1926102638244629,0.951048951048951,0.0,0.965034965034965,1.3274223804473877
99,0.965034965034965,0.04728531837463379,0.9440559440559441,0.0,0.993006993006993,0.25707530975341797,0.951048951048951,0.0,0.965034965034965,1.3799488544464111
100,0.965034965034965,0.04726886749267578,0.951048951048951,0.0,0.986013986013986,0.18835115432739258,0.951048951048951,0.0,0.965034965034965,1.4148709774017334
101,0.965034965034965,0.04688739776611328,0.9440559440559441,0.0,0.993006993006993,0.2324962615966797,0.951048951048951,0.0,0.965034965034965,1.4130511283874512
102,0.965034965034965,0.07854342460632324,0.951048951048951,0.0,0.986013986013986,0.1878523826599121,0.951048951048951,0.0,0.965034965034965,1.3278040885925293
103,0.965034965034965,0.04728078842163086,0.951048951048951,0.0,0.986013986013986,0.18795514106750488,0.951048951048951,0.010508298873901367,0.965034965034965,1.2972967624664307
104,0.965034965034965,0.05445599555969238,0.9370629370629371,0.015629291534423828,0.986013986013986,0.20442986488342285,0.951048951048951,0.0,0.965034965034965,1.3191606998443604
105,0.965034965034965,0.07155799865722656,0.958041958041958,0.015628814697265625,0.986013986013986,0.20198631286621094,0.951048951048951,0.0,0.965034965034965,1.3821475505828857
106,0.965034965034965,0.03171873092651367,0.9370629370629371,0.0,0.986013986013986,0.18825912475585938,0.951048951048951,0.0,0.965034965034965,1.3963346481323242
107,0.965034965034965,0.04687237739562988,0.958041958041958,0.02814173698425293,0.986013986013986,0.21245288848876953,0.951048951048951,0.0,0.965034965034965,1.386059284210205
108,0.965034965034965,0.05944943428039551,0.951048951048951,0.01563096046447754,0.993006993006993,0.23320388793945312,0.951048951048951,0.0,0.965034965034965,1.317990779876709
109,0.965034965034965,0.07869076728820801,0.9440559440559441,0.015537261962890625,0.993006993006993,0.22535085678100586,0.951048951048951,0.0,0.965034965034965,1.3452682495117188
110,0.965034965034965,0.06251811981201172,0.9440559440559441,0.0160825252532959,0.986013986013986,0.20444750785827637,0.951048951048951,0.0,0.965034965034965,1.351846694946289
111,0.965034965034965,0.06298589706420898,0.951048951048951,0.0,0.986013986013986,0.1884610652923584,0.951048951048951,0.0,0.965034965034965,1.3598527908325195
112,0.965034965034965,0.06194591522216797,0.951048951048951,0.0,0.993006993006993,0.20001006126403809,0.951048951048951,0.0,0.965034965034965,1.2593333721160889
113,0.965034965034965,0.06276798248291016,0.9370629370629371,0.015631675720214844,0.986013986013986,0.21749520301818848,0.951048951048951,0.0,0.965034965034965,1.4899334907531738
114,0.965034965034965,0.0661623477935791,0.951048951048951,0.013523578643798828,0.986013986013986,0.29205894470214844,0.951048951048951,0.0,0.965034965034965,1.4120655059814453
115,0.965034965034965,0.03126358985900879,0.9440559440559441,0.0,0.986013986013986,0.21558809280395508,0.951048951048951,0.0,0.965034965034965,1.8553495407104492
116,0.965034965034965,0.07854509353637695,0.951048951048951,0.015630483627319336,0.993006993006993,0.1727123260498047,0.951048951048951,0.0,0.965034965034965,1.470684289932251
117,0.965034965034965,0.08001446723937988,0.951048951048951,0.0042307376861572266,0.986013986013986,0.20950102806091309,0.951048951048951,0.0,0.965034965034965,1.439002513885498
118,0.965034965034965,0.0629115104675293,0.9300699300699301,0.015631914138793945,0.986013986013986,0.2317214012145996,0.951048951048951,0.0,0.965034965034965,1.2719929218292236
119,0.965034965034965,0.07853436470031738,0.958041958041958,0.0,0.986013986013986,0.18834757804870605,0.951048951048951,0.0,0.965034965034965,1.304450511932373
120,0.965034965034965,0.06550121307373047,0.965034965034965,0.0030128955841064453,0.993006993006993,0.1857593059539795,0.951048951048951,0.0,0.965034965034965,1.3588719367980957
121,0.965034965034965,0.04691672325134277,0.9440559440559441,0.0,0.993006993006993,0.17284202575683594,0.951048951048951,0.0,0.965034965034965,1.3996105194091797
122,0.965034965034965,0.06252551078796387,0.951048951048951,0.0166471004486084,0.986013986013986,0.1996750831604004,0.951048951048951,0.0,0.965034965034965,1.2891688346862793
123,0.965034965034965,0.07861185073852539,0.951048951048951,0.015636682510375977,1.0,0.17316102981567383,0.951048951048951,0.0,0.965034965034965,1.4367873668670654
124,0.965034965034965,0.04733729362487793,0.9440559440559441,0.0,0.986013986013986,0.18796300888061523,0.951048951048951,0.01562976837158203,0.965034965034965,1.4449231624603271
125,0.965034965034965,0.07862091064453125,0.9440559440559441,0.015630245208740234,0.986013986013986,0.17284011840820312,0.951048951048951,0.0,0.965034965034965,1.3134539127349854
126,0.965034965034965,0.0316615104675293,0.951048951048951,0.0,0.986013986013986,0.2040576934814453,0.951048951048951,0.0,0.965034965034965,1.357525110244751
127,0.965034965034965,0.04691267013549805,0.9440559440559441,0.015630483627319336,0.993006993006993,0.17233657836914062,0.951048951048951,0.008004426956176758,0.965034965034965,1.2822153568267822
128,0.965034965034965,0.07840609550476074,0.951048951048951,0.01563262939453125,0.9790209790209791,0.21069765090942383,0.951048951048951,0.0,0.965034965034965,1.334251880645752
129,0.965034965034965,0.03125739097595215,0.9440559440559441,0.015631675720214844,0.986013986013986,0.2356266975402832,0.951048951048951,0.0,0.965034965034965,1.339151382446289
130,0.965034965034965,0.03126120567321777,0.951048951048951,0.0,0.9790209790209791,0.2167339324951172,0.951048951048951,0.0,0.965034965034965,1.4362902641296387
131,0.965034965034965,0.046888113021850586,0.9440559440559441,0.02063894271850586,0.986013986013986,0.2768094539642334,0.951048951048951,0.0,0.965034965034965,1.3819453716278076
132,0.965034965034965,0.07862544059753418,0.951048951048951,0.01563262939453125,0.986013986013986,0.157210111618042,0.951048951048951,0.0,0.965034965034965,1.3439083099365234
133,0.965034965034965,0.07861828804016113,0.9370629370629371,0.01563119888305664,0.986013986013986,0.19414854049682617,0.951048951048951,0.0,0.965034965034965,1.3437590599060059
134,0.965034965034965,0.04688620567321777,0.951048951048951,0.0,0.986013986013986,0.17284321784973145,0.951048951048951,0.0,0.965034965034965,1.3300886154174805
135,0.965034965034965,0.029690027236938477,0.951048951048951,0.0,0.986013986013986,0.18877220153808594,0.951048951048951,0.0,0.965034965034965,1.4533348083496094
136,0.965034965034965,0.03422665596008301,0.951048951048951,0.013234853744506836,0.993006993006993,0.20884203910827637,0.951048951048951,0.0,0.965034965034965,1.2863807678222656
137,0.965034965034965,0.06277704238891602,0.958041958041958,0.0,0.986013986013986,0.18862581253051758,0.951048951048951,0.0,0.965034965034965,1.356811761856079
138,0.965034965034965,0.06293368339538574,0.9440559440559441,0.0,0.993006993006993,0.18836450576782227,0.951048951048951,0.0,0.965034965034965,1.3358173370361328
139,0.965034965034965,0.04726552963256836,0.951048951048951,0.0,0.972027972027972,0.2039790153503418,0.951048951048951,0.008760213851928711,0.965034965034965,1.320831298828125
140,0.965034965034965,0.06231975555419922,0.9440559440559441,0.01563286781311035,0.986013986013986,0.25925660133361816,0.951048951048951,0.005033016204833984,0.965034965034965,1.2994272708892822
141,0.965034965034965,0.04994630813598633,0.9440559440559441,0.015634775161743164,0.986013986013986,0.1999955177307129,0.951048951048951,0.007998943328857422,0.965034965034965,1.3218066692352295
142,0.965034965034965,0.03159165382385254,0.9370629370629371,0.015439987182617188,0.993006993006993,0.15711736679077148,0.951048951048951,0.0,0.965034965034965,1.4976191520690918
143,0.965034965034965,0.04103708267211914,0.9440559440559441,0.008001089096069336,0.9790209790209791,0.21940135955810547,0.951048951048951,0.0,0.965034965034965,1.60457181930542
144,0.965034965034965,0.06298089027404785,0.958041958041958,0.015631675720214844,0.993006993006993,0.17283201217651367,0.951048951048951,0.0,0.965034965034965,1.3222954273223877
145,0.965034965034965,0.06299233436584473,0.9370629370629371,0.015630483627319336,0.986013986013986,0.21786832809448242,0.951048951048951,0.0,0.965034965034965,1.3908278942108154
146,0.965034965034965,0.07855415344238281,0.951048951048951,0.015631675720214844,0.993006993006993,0.15709567070007324,0.951048951048951,0.0,0.965034965034965,1.4524619579315186
147,0.965034965034965,0.07854247093200684,0.951048951048951,0.0,0.986013986013986,0.17271828651428223,0.951048951048951,0.0,0.965034965034965,1.327672004699707
148,0.965034965034965,0.0629889965057373,0.951048951048951,0.015630006790161133,0.986013986013986,0.20953822135925293,0.951048951048951,0.0,0.965034965034965,1.2890675067901611
149,0.965034965034965,0.04734516143798828,0.9440559440559441,0.015630245208740234,0.9790209790209791,0.17282676696777344,0.951048951048951,0.0,0.965034965034965,1.432075023651123
150,0.965034965034965,0.04733896255493164,0.9440559440559441,0.015656471252441406,0.9790209790209791,0.20426344871520996,0.951048951048951,0.0,0.965034965034965,1.4282739162445068
151,0.965034965034965,0.07854580879211426,0.951048951048951,0.015628576278686523,0.993006993006993,0.19368505477905273,0.951048951048951,0.0,0.965034965034965,1.408033847808838
152,0.965034965034965,0.03603935241699219,0.9440559440559441,0.011249303817749023,0.986013986013986,0.18835949897766113,0.951048951048951,0.0,0.965034965034965,1.269754409790039
153,0.965034965034965,0.031725406646728516,0.958041958041958,0.01562976837158203,0.986013986013986,0.20867466926574707,0.951048951048951,0.0,0.965034965034965,1.2962207794189453
154,0.965034965034965,0.031260013580322266,0.9440559440559441,0.005010366439819336,0.986013986013986,0.20814085006713867,0.951048951048951,0.0,0.965034965034965,1.3233001232147217
155,0.965034965034965,0.06296849250793457,0.9370629370629371,0.01566290855407715,0.986013986013986,0.2881286144256592,0.951048951048951,0.015628576278686523,0.965034965034965,1.241584300994873
156,0.965034965034965,0.03132295608520508,0.951048951048951,0.0,0.986013986013986,0.2570626735687256,0.951048951048951,0.015624761581420898,0.965034965034965,1.381429672241211
157,0.965034965034965,0.07862043380737305,0.9440559440559441,0.0,0.986013986013986,0.20410752296447754,0.951048951048951,0.008017778396606445,0.965034965034965,1.2757484912872314
158,0.965034965034965,0.07841277122497559,0.951048951048951,0.01563549041748047,0.986013986013986,0.21738958358764648,0.951048951048951,0.0,0.965034965034965,1.2867038249969482
159,0.965034965034965,0.06274986267089844,0.951048951048951,0.0,0.986013986013986,0.2413167953491211,0.951048951048951,0.0,0.965034965034965,1.3471970558166504
160,0.965034965034965,0.03987574577331543,0.958041958041958,0.01250910758972168,0.9790209790209791,0.3169710636138916,0.951048951048951,0.0,0.965034965034965,1.7254829406738281
161,0.965034965034965,0.07201790809631348,0.9440559440559441,0.008002281188964844,0.993006993006993,0.28006958961486816,0.951048951048951,0.0,0.965034965034965,1.3385534286499023
162,0.965034965034965,0.04000377655029297,0.9300699300699301,0.00800633430480957,0.986013986013986,0.1801128387451172,0.951048951048951,0.0,0.965034965034965,1.5988762378692627
163,0.965034965034965,0.04750466346740723,0.9370629370629371,0.015628814697265625,0.993006993006993,0.1569056510925293,0.951048951048951,0.0,0.965034965034965,1.2520720958709717
164,0.965034965034965,0.031104087829589844,0.951048951048951,0.01570892333984375,0.993006993006993,0.15681862831115723,0.951048951048951,0.0,0.965034965034965,1.2708194255828857
165,0.965034965034965,0.046897172927856445,0.951048951048951,0.0,0.986013986013986,0.18827176094055176,0.951048951048951,0.008017778396606445,0.965034965034965,1.2466721534729004
166,0.965034965034965,0.03126192092895508,0.9440559440559441,0.0,0.986013986013986,0.15753436088562012,0.951048951048951,0.0,0.965034965034965,1.2496349811553955
167,0.965034965034965,0.04716682434082031,0.958041958041958,0.015631914138793945,0.993006993006993,0.17307329177856445,0.951048951048951,0.0,0.965034965034965,1.2627284526824951
